ts_code,ann_date,end_date,eps,dt_eps,total_revenue_ps,revenue_ps,capital_rese_ps,surplus_rese_ps,undist_profit_ps,extra_item,profit_dedt,gross_margin,current_ratio,quick_ratio,cash_ratio,ar_turn,ca_turn,fa_turn,assets_turn,op_income,ebit,ebitda,fcff,fcfe,current_exint,noncurrent_exint,interestdebt,netdebt,tangible_asset,working_capital,networking_capital,invest_capital,retained_earnings,diluted2_eps,bps,ocfps,retainedps,cfps,ebit_ps,fcff_ps,fcfe_ps,netprofit_margin,grossprofit_margin,cogs_of_sales,expense_of_sales,profit_to_gr,saleexp_to_gr,adminexp_of_gr,finaexp_of_gr,impai_ttm,gc_of_gr,op_of_gr,ebit_of_gr,roe,roe_waa,roe_dt,roa,npta,roic,roe_yearly,roa2_yearly,debt_to_assets,assets_to_eqt,dp_assets_to_eqt,ca_to_assets,nca_to_assets,tbassets_to_totalassets,int_to_talcap,eqt_to_talcapital,currentdebt_to_debt,longdeb_to_debt,ocf_to_shortdebt,debt_to_eqt,eqt_to_debt,eqt_to_interestdebt,tangibleasset_to_debt,tangasset_to_intdebt,tangibleasset_to_netdebt,ocf_to_debt,turn_days,roa_yearly,roa_dp,fixed_assets,profit_to_op,q_saleexp_to_gr,q_gc_to_gr,q_roe,q_dt_roe,q_npta,q_ocf_to_sales,basic_eps_yoy,dt_eps_yoy,cfps_yoy,op_yoy,ebt_yoy,netprofit_yoy,dt_netprofit_yoy,ocf_yoy,roe_yoy,bps_yoy,assets_yoy,eqt_yoy,tr_yoy,or_yoy,q_sales_yoy,q_op_qoq,equity_yoy
000049.SZ,20251029,20250930,0.5866,0.5866,41.8666,41.8666,5.0076,0.4438,10.8213,49042087.32,176570947.05,1442594961.56,1.3783,1.0547,0.9741,2.7617,1.3925,4.3244,0.9378,41849797.9,197378042.74,,-597956600.92,-286250151.92,6256228233.41,183821182.35,4291256805.06,3121300376.36,5234144087.27,3194127732.14,4211063377.68,10908344250.33,4332978134.24,0.5866,17.3209,1.8013,11.2651,-0.2692,0.5132,-1.5546,-0.7442,1.0384,8.9583,91.0417,7.1207,1.0384,0.7545,5.969,0.3972,-1.0615,99.7401,0.7812,1.2257,3.4078,3.4,2.6671,1.1495,0.9739,1.8351,4.5437,1.5327,61.8576,2.6218,2.5936,67.0797,32.9203,30.1708,39.3392,61.0753,78.6775,21.3225,0.0821,1.6218,0.6208,1.5525,0.4877,1.2197,1.6769,0.0646,143.4141,1.2985,1.3139,3924717489.58,0.8237,0.6524,98.3586,1.9402,1.6694,0.7802,1.4637,2.0174,2.0174,784.6446,27.8856,32.3606,2.0161,1.57,784.7502,-2.0492,1.2729,2.0896,1.2732,7.6657,7.6657,5.2185,412.3525,4.1503
000049.SZ,20251029,20250930,0.5866,0.5866,41.8666,41.8666,5.0076,0.4438,10.8213,49042087.32,176570947.05,1442594961.56,1.3783,1.0547,0.9741,2.7617,1.3925,4.3244,0.9378,41849797.9,197378042.74,,,,6256228233.41,183821182.35,4291256805.06,3121300376.36,5234144087.27,3194127732.14,4211063377.68,10908344250.33,4332978134.24,0.5866,17.3209,1.8013,11.2651,-0.2692,0.5132,,,1.0384,8.9583,91.0417,7.1207,1.0384,0.7545,5.969,0.3972,-1.0615,99.7401,0.7812,1.2257,3.4078,3.4,2.6671,1.1495,0.9739,1.8351,4.5437,1.5327,61.8576,2.6218,2.5936,67.0797,32.9203,30.1708,39.3392,61.0753,78.6775,21.3225,0.0821,1.6218,0.6208,1.5525,0.4877,1.2197,1.6769,0.0646,143.4141,1.2985,1.3139,3924717489.58,0.8237,0.6524,98.3586,1.9402,1.6694,0.7802,1.4637,2.0174,2.0174,784.6446,27.8856,32.3606,2.0161,1.57,784.7502,-2.0492,1.2729,2.0896,1.2732,7.6657,7.6657,5.2185,412.3525,4.1503
000049.SZ,20250826,20250630,0.2536,0.2536,25.379,25.379,5.0076,0.4438,10.4883,31171719.8,66373550.14,899345414.83,1.4194,1.1116,1.0497,1.7372,0.8755,2.6729,0.5829,-62243983.89,39563459.09,417467294.7,68715298.31,421999536.23,5475635450.68,184374360.01,4347071630.77,2355915811.71,5103611232.59,3193414040.7,3341606520.29,10839321772.45,4204910369.81,0.2536,17.0015,1.56,10.9321,1.8453,0.1029,0.1786,1.0971,0.3605,9.2129,90.7871,7.6781,0.3605,0.8209,6.4761,0.381,-1.5362,100.6376,-0.0325,0.4053,1.4872,1.48,1.0119,0.2363,0.2101,0.369,2.9744,0.4726,60.6514,2.5414,2.5532,65.5081,34.4919,30.9322,40.1046,60.3305,76.096,23.904,0.0788,1.5414,0.6535,1.5043,0.51,1.174,2.1663,0.06,149.9996,0.4202,0.5825,3894004219.82,-0.005,0.812,101.3174,0.7426,0.5253,0.0623,0.1549,-9.3638,-9.3638,64.7307,-114.4372,-102.1681,-9.3553,-15.29,64.7188,-12.9589,-0.5946,-2.9068,-0.5948,9.3175,9.3175,11.5433,-208.3171,4.1402
000049.SZ,20250422,20250331,0.1265,0.1265,11.3576,11.3576,5.0076,0.4438,10.6912,16862639.74,31799134.82,435460662.22,1.5462,1.2079,1.1326,0.8079,0.3968,1.1851,0.2649,8806268.92,58476515.11,,-96498618.6108,97557507.1092,4983574992.92,201195417.38,4189297046.7,2470313956.8,5418890521.18,3718490582.06,3823310590.34,10805608281.11,4282957590.65,0.1265,17.2248,1.5382,11.135,1.1538,0.152,-0.2509,0.2536,0.5739,9.968,90.032,7.728,0.5739,0.832,6.6393,0.2567,-1.4368,99.7984,0.8726,1.3386,0.7371,0.74,0.4817,0.3546,0.152,0.3523,2.9484,1.4184,58.6232,2.4168,2.498,65.8263,34.1737,33.8884,38.7697,61.3137,72.6193,27.3807,0.0869,1.4168,0.7068,1.5815,0.5781,1.2935,2.1936,0.0631,163.2492,0.608,0.2951,3903553819.28,0.89,0.832,99.7984,0.7371,0.4817,0.152,13.5437,10.9649,10.9649,-21.7241,-15.6059,-15.313,10.9567,-3.63,-21.7223,7.0653,0.711,-5.9019,0.7111,6.6892,6.6892,6.6892,-85.3599,3.6347
000049.SZ,20250422,20241231,1.0738,1.0738,54.2308,54.2308,5.0076,0.4438,10.5647,73681221.86,339330770.56,2164156531.14,1.4772,1.1942,1.1424,3.7494,1.8406,5.8725,1.2455,230881996.97,446633747.95,1184782172.67,-1098771114.8995,-1054300045.7595,6180001269.73,210432619.56,4009682899.49,2717561796.35,5317054245.32,3712431009.57,4019464373.44,10602865688.45,4234295816.09,1.0738,17.1032,0.9505,11.0085,-5.8563,1.1612,-2.8566,-2.741,1.4244,10.375,89.625,7.044,1.4244,0.6754,6.1073,0.2613,-1.645,98.8931,1.7198,2.1412,6.4178,6.41,5.2729,2.6669,1.7741,3.483,6.4178,2.6669,61.2013,2.5774,2.6023,67.6242,32.3758,31.2891,37.817,62.045,74.7987,25.2013,0.047,1.5774,0.6325,1.6407,0.5112,1.3261,1.9566,0.0352,137.5207,1.7741,2.4662,3882309183.63,1.7309,0.6505,96.2514,2.9573,2.5508,0.9,7.9084,-37.2304,-37.2304,-87.4004,-32.5382,-32.9586,-26.4934,-36.72,-87.4006,-29.6918,4.5492,2.9829,4.5492,2.8313,2.8313,-7.8494,240.768,4.5492
000049.SZ,20241031,20240930,0.575,0.575,38.8857,38.8857,5.0076,0.3777,10.132,47311213.59,173843093.55,1431871277.89,1.4729,1.1012,1.0539,2.8454,1.3295,4.1915,0.894,9627566.76,162804177.7,,-1402431639.54,-1432840899.54,6295436088.91,272136283.88,3940187226.56,2870505674.78,4977036295.54,3636440050.72,3960633175.27,10390637129.13,4042438130.81,0.575,16.6307,-0.2631,10.5097,-6.4831,0.4233,-3.6461,-3.7252,0.965,9.5733,90.4267,6.9656,0.965,0.6852,5.8793,0.4012,-2.092,99.9356,0.6577,1.0885,3.4857,3.47,2.74,0.9731,0.8628,1.5585,4.6476,1.2975,61.9627,2.629,2.6369,66.7862,33.2138,29.3488,37.9206,61.5632,73.1775,26.8225,-0.0132,1.629,0.6088,1.6235,0.4737,1.2631,1.7339,-0.0096,144.4386,1.1504,1.3219,3823355899.99,0.67,0.6539,99.2091,1.7914,1.5066,0.5568,-7.7225,-48.7157,-48.7157,-104.1771,-71.2223,-70.6005,-38.9959,-52.53,-105.3657,-59.404,1.6609,2.7703,1.661,7.7601,7.7601,18.5473,429.2311,50.2713
000049.SZ,20240828,20240630,0.2798,0.2798,23.2159,23.2159,5.0076,0.3777,9.8368,29259986.07,78352762.99,847638004.61,1.6195,1.2648,1.1922,1.9094,0.8423,2.4947,0.5591,-38039142.06,54015110.13,418569291.56,-2134844471.28,-2439447527.66,5107720632.19,284485081.63,3696411757.38,2495600876.53,5010624181.73,3836880709.58,3721679906.85,10052711917.3,3928896572.73,0.2798,16.3255,0.947,10.2145,-6.1953,0.1404,-5.5503,-6.3422,0.6062,9.4923,90.5077,7.1367,0.6062,0.7063,6.1764,0.2541,-2.2992,100.426,0.2459,0.6049,1.712,1.69,1.2465,0.3382,0.3389,0.5256,3.424,0.6764,58.8454,2.4299,2.5411,64.9418,35.0582,32.4419,36.7703,62.4651,68.1438,31.8562,0.0588,1.4299,0.6909,1.6988,0.5513,1.3555,2.0078,0.0401,142.1785,0.6778,0.6737,3799857694.02,0.2525,0.7463,101.3017,1.0062,0.7158,0.1345,-8.0989,-48.4715,-48.4715,-82.3426,-85.0517,-84.6124,-38.7029,-57.57,-77.3134,-60.1867,-0.2048,-6.4006,-0.2044,1.5247,1.5247,7.2721,-151.3816,53.9613
000049.SZ,20240424,20240331,0.114,0.114,10.6455,10.6455,5.0076,0.3777,10.121,10858997.68,32997532.24,341477988.62,1.7147,1.3765,1.3139,0.9519,0.3738,1.1426,0.2516,24900324.78,56988346.09,,229618195.8243,407754665.4843,5014243787.62,270815247.16,4250753327.06,46391834.23,5228740287.45,4473020513.7,1513095316.3,10763157096.89,4038227693.89,0.114,16.6207,1.9651,10.4988,1.5066,0.1482,0.597,1.0601,0.8048,8.3395,91.6605,6.8647,0.8048,0.6591,6.0459,0.1597,-0.3541,99.3919,1.1031,1.3918,0.6915,0.69,0.5203,0.3502,0.2025,0.3847,2.766,1.4008,59.4198,2.4643,2.5659,66.8716,33.1284,32.5814,39.4936,59.3967,65.6334,34.3666,0.1208,1.4643,0.6704,1.504,0.5483,1.2301,112.7082,0.0793,144.9876,0.81,0.2695,3804419018.04,1.1212,0.6591,99.3919,0.6915,0.5203,0.2025,18.4594,-49.8901,-49.8901,-45.3775,-46.8139,-45.9474,-40.3752,-58.73,-29.8237,-61.1964,1.5997,-2.7445,1.5998,-4.5161,-4.5161,-4.5161,-76.2212,53.6579
000049.SZ,20240326,20231231,1.7107,1.7107,52.7376,52.7376,4.8471,0.3777,10.007,25672976.28,536197621.02,1851074253.7,1.6248,1.3209,1.2748,4.2572,2.0472,7.5624,1.3982,494610370.95,605574103.03,1181646207.06,549040728.1454,1471246927.3354,5706914258.03,291981489.83,4124589555.76,492372665.95,5055916308.54,4296805168.58,1834911751.04,10502190411.67,3994371163.97,1.4608,16.359,7.5439,10.3847,7.5838,1.5744,1.4274,3.825,2.5193,9.1254,90.8746,5.6953,2.5193,0.6122,4.8183,0.2648,-0.6779,97.5617,2.6215,2.9853,10.8255,12.72,10.3308,4.1741,3.5225,6.3788,10.8255,4.1741,61.3504,2.5873,2.7952,67.717,32.283,30.6399,39.2736,59.9141,67.9335,32.0665,0.4219,1.5874,0.6216,1.5256,0.4994,1.2258,10.2685,0.2866,133.4318,3.5225,3.8729,3718882783.76,2.655,0.5077,97.6958,3.7794,3.2219,1.1273,15.8619,-36.0007,-36.0007,477.7225,-46.1258,-45.5683,-35.1345,-34.33,642.2426,-57.8554,19.7988,31.6733,53.9119,-6.7323,-6.7323,2.6922,-2.5463,53.9119
000049.SZ,20231028,20230930,1.2109,1.2109,46.3609,46.3609,0.5054,0.4249,12.2511,-3731338.22,366255123.64,1281507097.21,1.3908,0.9934,0.9507,3.0583,1.5782,5.8807,1.0606,347024647.55,391414178.45,,-126364064.64,413488513.2,5259690778.77,163950022.57,3863393105.76,2572689616.77,3107601059.38,2513573343.18,2395562825.0,8234888795.37,3795024352.09,1.2109,14.2185,6.2986,12.676,1.6608,1.3074,-0.4221,1.3811,2.4571,9.2329,90.7671,6.1816,2.4571,0.6604,5.3467,0.1745,-0.2575,97.4998,2.4627,2.82,8.6883,8.67,8.7777,2.991,2.606,4.9705,11.5844,3.988,67.9944,3.1245,3.1363,65.4972,34.5028,22.7521,46.9149,51.6928,69.262,30.738,0.2932,2.1245,0.4584,1.1018,0.3346,0.8044,1.2079,0.203,146.9048,3.4747,2.7702,3193396057.64,2.4559,0.6961,96.3187,4.486,4.3566,1.4032,5.5082,-40.1641,-40.1641,716.6213,-52.1119,-52.2745,-40.1643,-37.33,714.182,-46.2789,4.1236,8.9906,4.1239,-10.5217,-10.5217,-15.7435,214.4694,11.3822
