ts_code,ann_date,end_date,eps,dt_eps,total_revenue_ps,revenue_ps,capital_rese_ps,surplus_rese_ps,undist_profit_ps,extra_item,profit_dedt,gross_margin,current_ratio,quick_ratio,cash_ratio,ar_turn,ca_turn,fa_turn,assets_turn,op_income,ebit,ebitda,fcff,fcfe,current_exint,noncurrent_exint,interestdebt,netdebt,tangible_asset,working_capital,networking_capital,invest_capital,retained_earnings,diluted2_eps,bps,ocfps,retainedps,cfps,ebit_ps,fcff_ps,fcfe_ps,netprofit_margin,grossprofit_margin,cogs_of_sales,expense_of_sales,profit_to_gr,saleexp_to_gr,adminexp_of_gr,finaexp_of_gr,impai_ttm,gc_of_gr,op_of_gr,ebit_of_gr,roe,roe_waa,roe_dt,roa,npta,roic,roe_yearly,roa2_yearly,debt_to_assets,assets_to_eqt,dp_assets_to_eqt,ca_to_assets,nca_to_assets,tbassets_to_totalassets,int_to_talcap,eqt_to_talcapital,currentdebt_to_debt,longdeb_to_debt,ocf_to_shortdebt,debt_to_eqt,eqt_to_debt,eqt_to_interestdebt,tangibleasset_to_debt,tangasset_to_intdebt,tangibleasset_to_netdebt,ocf_to_debt,turn_days,roa_yearly,roa_dp,fixed_assets,profit_to_op,q_saleexp_to_gr,q_gc_to_gr,q_roe,q_dt_roe,q_npta,q_ocf_to_sales,basic_eps_yoy,dt_eps_yoy,cfps_yoy,op_yoy,ebt_yoy,netprofit_yoy,dt_netprofit_yoy,ocf_yoy,roe_yoy,bps_yoy,assets_yoy,eqt_yoy,tr_yoy,or_yoy,q_sales_yoy,q_op_qoq,equity_yoy
000045.SZ,20260330,20251231,0.14,0.14,6.3993,6.3993,3.8727,0.2109,0.5972,4984638.41,63434024.61,485012753.81,4.2198,3.0,2.8417,3.9881,1.1037,1.836,0.6087,63089806.28,110422607.67,364388602.89,27694633.5587,127976157.7487,659297446.45,130534379.19,338098718.26,-111865732.12,2885686833.08,2335174276.31,1214833206.03,4628463891.13,409326063.23,0.1351,5.8827,0.6866,0.8081,0.2906,0.218,0.0547,0.2527,2.9498,14.9632,85.0368,8.6533,2.9498,1.0693,7.1756,0.4085,-4.268,98.0536,3.1766,3.4067,2.3069,2.31,2.1389,2.0736,1.7955,2.1405,2.3069,2.0736,20.8171,1.2629,1.7955,56.4834,43.5166,53.2582,7.3048,64.3782,64.3002,35.6998,0.4795,0.2629,2.6418,8.8132,2.5584,8.535,,0.3083,199.6112,1.7955,1.2848,1942999775.22,3.3448,1.4623,99.3674,0.3014,0.5312,0.2653,22.8849,-22.2222,-22.2222,50.3723,-32.1608,-29.084,-23.4443,-17.65,50.3878,-24.1599,0.9438,3.5577,0.9435,-2.8154,-2.8154,-4.5347,-51.5552,0.9435
000045.SZ,20251027,20250930,0.1174,0.1174,4.8667,4.8667,3.8727,0.2058,0.5846,11829316.35,47615924.73,358354147.14,4.2322,3.0351,2.8968,2.7949,0.8421,1.3774,0.469,58178846.06,92320726.87,,25042957.8156,-6062189.6844,668171553.72,135616290.86,196361852.81,-220239462.67,2880157009.3,2322635285.04,1237620491.87,4477138606.95,400352641.29,0.1174,5.8741,0.3359,0.7904,0.172,0.1823,0.0494,-0.012,3.3029,14.5373,85.4627,8.7944,3.3029,0.9455,7.0143,0.8346,-2.9251,97.6399,3.5042,3.7452,2.0058,2.01,1.6067,1.7563,1.5489,1.8462,2.6744,2.3417,18.9389,1.2336,1.7737,57.5891,42.4109,54.5389,4.3859,66.4566,71.8493,28.1507,0.2368,0.2336,2.9749,15.1524,2.8797,14.6676,,0.1701,202.3376,2.0652,1.1309,1819530816.23,3.6917,0.8417,96.3683,0.817,0.7568,0.6403,-17.9507,-24.647,-24.647,1.6646,-38.3926,-33.3298,-24.659,-32.1,1.6733,-25.8577,0.7962,0.9322,0.7955,-2.2611,-2.2611,-3.797,77.7062,1.6167
000045.SZ,20250823,20250630,0.0696,0.0696,3.1597,3.1597,3.8727,0.2058,0.5368,10045762.05,25189003.47,237968892.22,3.9513,2.8879,2.8143,1.9078,0.5497,0.8806,0.3038,26779408.33,56366261.71,183602362.09,303895229.8839,283158464.8839,712358054.49,139812436.67,206693940.53,-376615042.08,2854595811.09,2248064239.96,999344970.17,4453579967.15,376142165.73,0.0696,5.8263,0.6423,0.7426,0.5432,0.1113,0.6,0.559,2.9696,14.8686,85.1314,9.4392,2.9696,1.0016,7.0212,1.4164,-3.4536,98.3268,3.2582,3.5218,1.1938,1.19,0.8534,1.0698,0.902,1.0878,2.3876,2.1396,19.9569,1.2493,1.7852,56.7268,43.2732,53.8019,4.6411,66.2645,71.9375,28.0625,0.4271,0.2493,2.7871,14.2778,2.6959,13.8107,,0.3072,200.0205,1.804,0.6687,1877456339.56,3.4485,0.9341,99.4564,0.4852,0.3765,0.3471,6.2371,-19.7232,-19.7232,2644.8718,-34.8447,-29.1362,-19.7277,-28.56,2648.9518,-21.309,-0.024,1.4067,-0.0247,-1.4108,-1.4108,-4.5803,-41.4142,2.0095
000045.SZ,20250428,20250331,0.0412,0.0412,1.5358,1.5358,3.8727,0.2058,0.5794,6827217.95,14037064.8,120151228.26,3.872,2.8327,2.7904,0.9331,0.2681,0.4215,0.147,22308187.27,33858146.71,,201382165.2648,191013782.7648,713071880.06,144324826.94,227510101.32,-332524632.56,2874207047.08,2217167034.48,980212048.8,4491865133.88,397734712.05,0.0412,5.8689,0.541,0.7852,0.4999,0.0668,0.3976,0.3771,3.7323,15.445,84.555,8.3215,3.7323,1.073,5.9255,1.323,-3.8009,97.1324,4.2268,4.3523,0.7043,0.7,0.4739,0.64,0.5488,0.6658,2.8172,2.56,20.2814,1.2544,1.786,55.8798,44.1202,53.7309,5.0649,66.1804,71.1571,28.8429,0.355,0.2544,2.7401,13.0664,2.6493,12.6333,,0.2526,205.372,2.1952,0.3944,1936356701.44,4.2355,1.073,97.1324,0.7043,0.4739,0.5488,35.2256,0.4878,0.4878,765.6,-16.9444,-13.6057,0.4184,-17.3,766.1387,-1.9402,0.707,2.2383,0.7068,2.1779,2.1779,2.1779,184.2851,2.4052
000045.SZ,20250428,20250331,0.0412,0.0412,1.5358,1.5358,3.8727,0.2058,0.5794,6827217.95,14037064.8,120151228.26,3.872,2.8327,2.7779,0.9331,0.2681,0.4215,0.147,22308187.27,33858146.71,,,,713071880.06,144324826.94,227510101.32,-332524632.56,2874207047.08,2217167034.48,1716048479.94,4491865133.88,397734712.05,0.0412,5.8689,0.541,0.7852,0.4999,0.0668,,,3.7323,15.445,84.555,8.3215,3.7323,1.073,5.9255,1.323,-3.8009,97.1324,4.2268,4.3523,0.7043,0.7,0.4739,0.64,0.5488,0.6658,2.8172,2.56,20.2814,1.2544,1.786,55.8798,44.1202,53.7309,5.0649,66.1804,71.1571,28.8429,0.355,0.2544,2.7401,13.0664,2.6493,12.6333,,0.2526,205.372,2.1952,0.3944,1936356701.44,4.2355,1.073,97.1324,0.7043,0.4739,0.5488,35.2256,0.4878,0.4878,765.6,-16.9444,-13.6057,0.4184,-17.3,766.1387,-1.9402,0.707,2.2383,0.7068,2.1779,2.1779,2.1779,184.2851,2.4052
000045.SZ,20250328,20241231,0.18,0.18,6.5847,6.5847,3.8727,0.2058,0.5382,12342648.48,77028485.76,539423073.86,4.1372,2.9757,2.9322,3.9615,1.1459,1.6932,0.613,109323502.11,163469528.38,418348805.51,1029907296.3199,623690991.7599,616636768.13,144960005.92,235232989.15,-105728454.67,2851657491.23,2133230493.21,1124196700.0,4470553623.28,376870429.3,0.1764,5.8277,0.4566,0.744,-0.3146,0.3227,2.0333,1.2313,4.2892,16.1732,83.8268,8.7711,4.2892,1.2671,7.1406,0.3634,-3.9704,96.7222,4.5506,4.9012,3.0638,3.06,2.6407,3.0044,2.6292,3.3213,3.0638,3.0044,19.052,1.2354,1.8653,53.7679,46.2321,54.5026,5.2618,66.0292,68.2147,31.7853,0.3401,0.2354,2.9613,12.5487,2.8607,12.1227,,0.232,189.1307,2.6292,1.6426,1995360246.13,4.5838,1.4481,99.5832,0.3561,0.2346,0.3881,7.8616,12.5,12.5,25.1645,-0.9937,4.3261,12.7452,23.58,25.1657,10.0824,2.4182,-7.3927,2.4189,8.2997,8.2997,6.6769,-80.779,2.4189
000045.SZ,20250328,20241231,0.18,0.18,6.5847,6.5847,3.8727,0.2058,0.5382,12342648.48,77028485.76,539423073.86,4.1372,2.9757,2.9221,3.9615,1.1459,1.6932,0.613,109323502.11,163469528.38,418348805.51,265818481.2099,-140397823.3501,616636768.13,144960005.92,235232989.15,-105728454.67,2851657491.23,2133230493.21,1855616604.42,4470553623.28,376870429.3,0.1764,5.8277,0.4566,0.744,-0.3146,0.3227,0.5248,-0.2772,4.2892,16.1732,83.8268,8.7711,4.2892,1.2671,7.1406,0.3634,-3.9704,96.7222,4.5506,4.9012,3.0638,3.06,2.6407,3.0044,2.6292,3.3213,3.0638,3.0044,19.052,1.2354,1.8653,53.7679,46.2321,54.5026,5.2618,66.0292,68.2147,31.7853,0.3401,0.2354,2.9613,12.5487,2.8607,12.1227,,0.232,189.1307,2.6292,1.6426,1995360246.13,4.5838,1.4481,99.5832,0.3561,0.2346,0.3881,7.8616,12.5,12.5,25.1645,-0.9937,4.3261,12.7452,23.58,25.1657,10.0824,2.4182,-7.3927,2.4189,8.2997,8.2997,6.6769,-80.779,2.4189
000045.SZ,20241031,20240930,0.1558,0.1558,4.9792,4.9792,3.8727,0.2058,0.5175,8770679.18,70130927.19,411549549.97,3.3934,2.4116,2.351,2.8757,0.8292,1.2632,0.4513,105933962.09,145786418.41,,11236097.782,-226857740.548,797811436.35,135452982.98,392950007.28,-52912123.93,2832810275.41,2169162068.99,1831784245.34,4594007376.35,366400901.43,0.1558,5.7806,0.3304,0.7234,-0.064,0.2878,0.0222,-0.4479,4.8444,16.3178,83.6822,9.0891,4.8444,1.2087,6.8126,1.0678,-2.5775,95.7998,5.5593,5.7804,2.716,2.72,2.4141,2.6087,2.1863,2.796,3.6213,3.4783,23.994,1.3157,1.9237,55.6415,44.3585,51.2515,8.5535,63.7355,68.337,31.663,0.1846,0.3157,2.2078,7.4514,2.136,7.2091,,0.1262,197.9124,2.9151,1.4118,2051517656.32,5.4121,1.3604,94.5164,1.2028,1.1982,0.991,17.3026,18.4791,18.4791,158.529,24.4424,26.4374,18.4983,34.73,158.4704,16.7851,1.5905,-2.1691,1.5912,8.8335,8.8335,8.6329,48.7922,1.4669
000045.SZ,20240823,20240630,0.0867,0.0867,3.205,3.205,3.8727,0.2058,0.4484,8636318.44,35257756.79,233778098.84,3.472,2.5324,2.4554,1.794,0.529,0.8072,0.2874,56652209.69,84432430.42,211453249.77,-29941634.9185,-88605704.9185,791822991.19,136668926.17,574377243.15,348466812.76,2797065381.43,2228146777.17,2111777468.67,4720057821.06,331393370.29,0.0867,5.7115,0.0234,0.6543,-0.4688,0.1667,-0.0591,-0.1749,4.115,14.4007,85.5993,7.1026,4.115,1.1248,6.6435,-0.6657,-3.0143,96.5102,4.9301,5.201,1.5201,1.52,1.221,1.4946,1.1825,1.531,3.0402,2.9892,26.6063,1.3625,1.9564,55.4038,44.5962,49.5183,12.1689,61.2918,59.9762,40.0238,0.0131,0.3625,1.925,5.0368,1.8612,4.8697,8.0268,0.0079,202.881,2.365,0.777,2112082341.4,4.7977,0.9969,96.5844,0.7977,0.6309,0.6293,-2.2973,20.9205,20.9205,-17.6056,32.2084,34.5171,20.8965,48.85,-17.8305,19.3255,0.3761,-0.0225,0.3766,8.945,8.945,6.3202,2.1547,1.3165
000045.SZ,20240430,20240331,0.041,0.041,1.5031,1.5031,3.8727,0.2058,0.4678,3802927.07,16974425.78,97434030.73,3.4377,2.5511,2.4385,0.904,0.2498,0.3736,0.1345,27208618.77,41156854.97,,-41235617.8266,-66696452.8266,782186112.63,137466711.37,605655494.74,95098742.48,2804071347.57,2190043105.04,1795698603.89,4748749356.44,341200564.63,0.041,5.7311,0.0625,0.6736,0.0859,0.0813,-0.0814,-0.1317,4.0971,12.7975,87.2025,6.2013,4.0971,1.2695,6.3381,-1.4063,-2.8748,96.4263,5.2,5.4058,0.7183,0.72,0.5868,0.7273,0.5512,0.7095,2.8732,2.9092,26.909,1.3682,1.9565,54.4852,45.5148,49.4685,12.754,61.13,58.8995,41.1005,0.0352,0.3682,1.9032,4.793,1.8384,4.6298,29.4859,0.0207,203.4596,2.2048,0.3671,2165916979.14,5.0093,1.2695,96.4263,0.7183,0.5868,0.5512,4.1555,58.3012,58.3012,1320.4545,68.6794,66.1243,58.5015,123.35,1312.3863,56.2959,0.7205,0.3289,0.7203,12.0778,12.0778,12.0778,-2.5574,1.4112
